Course Code,Course Title,Track Name,Department Code,Status,Insert Query
TIM2602,"Citrix Xen Server Administration",IMS Academy,ETA,Active,
TIM2603,"VERITAS Backup Administration",IMS Academy,ETA,Active,
TIM2604,"EMC Storage Administration",IMS Academy,ETA,Active,
TIM2605,"Netapp Storage Administration",IMS Academy,ETA,Active,
TIM2606,"Infrastructure Management Automation",IMS Academy,ETA,Active,
TIM2607,"WebSphere Commerce Server 7.0 Administration",IMS Academy,ETA,Active,
TIM2613,Introduction to Software Asset Management,IMS Academy,ETA,Active,
TIM2614,ServiceNow Performance Analytics,IMS Academy,ETA,Active,
TIM2615,ServiceNow Orchestration,IMS Academy,ETA,Active,
TIM2616,ServiceNow Discovery,IMS Academy,ETA,Active,
TIM2617,ServiceNow Service CatalogServiceNow Service Catalog,IMS Academy,ETA,Active,
TIM2618,ServiceNow Administration,IMS Academy,ETA,Active,
TIM2619,ServiceNow Scripting,IMS Academy,ETA,Active,
TIM2628,"MS Windows 8.1 Client Administration ",IMS Academy,ETA,Active,
TIM2629,MS Active Directory 2012  Adminstration,IMS Academy,ETA,Active,
TIV2231,IVS-Introduction to XML,IVS Academy,ETA,Active,
TIV2264,"IVS-iEDPS",IVS Academy,ETA,Active,
TIV2294,IVS-ALM Advanced,IVS Academy,ETA,Active,
TIV2295,IVS-ALM Admin,IVS Academy,ETA,Active,
TIV2333,Introduction to Non-Functional Requirements (NFR),IVS Academy,ETA,Active,
TIV2334,IVS Role of IT in business and Basics of Software Engineerin,IVS Academy,ETA,Active,
TIV2335,IVS-Rational Requirement Composer,IVS Academy,ETA,Active,
TIV2336,Requirements Engineering Elicitation Analysis and Modeling,IVS Academy,ETA,Active,
TIV2337,"IVS-Requirements Management",IVS Academy,ETA,Active,
TIV2338,"IVS-Infosys RS",IVS Academy,ETA,Active,
TIV2339,"IVS-HP-ALM",IVS Academy,ETA,Active,
TIV2342,"IVS-Software Validation",IVS Academy,ETA,Active,
TIV2345,"IVS-ER modeling",IVS Academy,ETA,Active,
TIV2346,"IVS-Intro to BI, Framework, DW and applications-part1",IVS Academy,ETA,Active,
TIV2347,"IVS-Introduction to Business Process Analysis",IVS Academy,ETA,Active,
TIV2348,"IVS-Intro to BI, Framework, DW and applications-part2",IVS Academy,ETA,Active,
TIV2380,IVS-Introduction to Agile methodology,IVS Academy,ETA,Active,
TIV2409,"IVS-BI Reports using Oracle BIEE",IVS Academy,ETA,Active,
TIV2444,Informatica DVO ,IVS Academy,ETA,Active,
TIV2463,IVS - BI Cognos Reporting,IVS Academy,ETA,Active,
TIV2464,IVS-BI Reports using Oracle BIEE,IVS Academy,ETA,Active,
TIV2492,"Introduction to cloud computing",IVS Academy,ETA,Active,
TIV2493,"IVS-Introduction to PHP",IVS Academy,ETA,Active,
TIV2502,"Introduction to SAP ABAP",IVS Academy,ETA,Active,
TIV2510,"Informatica PowerCenter DVO ",IVS Academy,ETA,Active,
TIV2511,"IVS-Introduction to CA-Lisa",IVS Academy,ETA,Active,
TIV2512,"IVS-ETL using Talend",IVS Academy,ETA,Active,
TIV2513,"IVS-Introduction to TOAD",IVS Academy,ETA,Active,
TIV2529,IVS-Insight into Delivery Risk Management,IVS Academy,ETA,Active,
TIV2584,Introduction to BigData,IVS Academy,ETA,Active,
TIV2585,Pig,IVS Academy,ETA,Active,
TIV2669,"SOA Testing tools",IVS Academy,ETA,Active,
TIV2670,Work Soft Certify for Mainframes Automation,IVS Academy,ETA,Active,
TIV2671,IVS-Hadoop,IVS Academy,ETA,Active,
TIV2673,"Enterprise Analysis for Business Analysts",IVS Academy,ETA,Active,
TIV2682,"IVS -Technical Seminar on Cucumber",IVS Academy,ETA,Active,
TIV2684,"IVS-Introduction to SOA testing and CA-Lisa",IVS Academy,ETA,Active,
TJa2445,"Introduction to Ember.js",Java,ETA,Active,
TJa2531,"Barclays Technical Training",Java,ETA,Active,
TJa2609,"Apache Mule",Java,ETA,Active,
TJL7ENR0045,Webservices on AS/400,AS/400,ETA,Active,
TJL7PED0001,PE Network Architecture 301 PSES_TJL7PED0001,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TJL7PED0001','PE Network Architecture 301 PSES_TJL7PED0001')"
TMa2059,Overview of Easytrieve,Mainframe,ETA,Active,
TMa2138,"BMC LOADPLUS and UNLOADPLUS",Mainframe,ETA,Active,
TMa2417,Query Management Facility(QMF),Mainframe,ETA,Active,
TMi2425,"Basic SharePoint 2013",Microsoft,ETA,Active,
TMi2426,Advanced SharePoint 2013,Microsoft,ETA,Active,
TMi2427,"ASP.NET MVC Security Fundamentals",Microsoft,ETA,Active,
TMi2428,ASP.NET MVC Migration,Microsoft,ETA,Active,
TMi2437,Web Application development using  ASP.NET MVC,Microsoft,ETA,Active,
TMo2047,SAP Mobile Platform  Platform basics,Mobility,ETA,Active,
TMo2048,"SAP Mobile Platform  Android Native apps",Mobility,ETA,Active,
TMo2049,SAP Mobile Platform iOS Native apps,Mobility,ETA,Active,
TMo2050,SeeTest,Mobility,ETA,Active,
TMo2160,SMP 3.0,Mobility,ETA,Active,
TMo2229,Mobile App Tester - Basic Program,Mobility,ETA,Active,
TOp2222,MYSQL Programming for Developers,Open Systems,ETA,Active,
TOp2418,An Introduction to Linux,Open Systems,ETA,Active,
TOp2424,"An Introduction to RequireJS",Open Systems,ETA,Active,
TOp2570,"Drupal",Open Systems,ETA,Active,
TOp2608,"Intro to Teradata",Open Systems,ETA,Active,
TOYF,Think on Your Feet - Australia,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TOYF','Think on Your Feet - Australia')"
TP04,Overview of CICS,Mainframe,ETA,Active,
TP07,Advanced CICS Features,Mainframe,ETA,Active,
TP10,Intercommunication in CICS,Mainframe,ETA,Active,
TP12,Screen Scrapping CICS Appln using HATS,Mainframe,ETA,Active,
TP13,Overview of IMS Transaction Manager,Mainframe,ETA,Active,
TP14,CICS Transaction Gateway,Mainframe,ETA,Active,
TP15,CICS Web Services,Mainframe,ETA,Active,
TP18,JAVA Application Development for CICS,Mainframe,ETA,Active,
TPLE787DITR1,PLES-SP787 Design Training@Mys,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLE787DITR1','PLES-SP787 Design Training@Mys')"
TPLEA350ITR2,PLES-PD3-AB350GTU Project Induction@Pune,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEA350ITR2','PLES-PD3-AB350GTU Project Induction@Pune')"
TPLEABACITR2,PLES-PD1&ENS-Abaqus Cust@Pune,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEABACITR2','PLES-PD1&ENS-Abaqus Cust@Pune')"
TPLEABAQITR1,PLES-PD4-Abaqus-I,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEABAQITR1','PLES-PD4-Abaqus-I')"
TPLEABPTRG1,PLES-PD ALSTOM Business Process@Mys,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEABPTRG1','PLES-PD ALSTOM Business Process@Mys')"
TPLEADSCTR1,PLES-PD3 Aero Desgn & Stress concess@Mys,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEADSCTR1','PLES-PD3 Aero Desgn & Stress concess@Mys')"
TPLEAER1,PLES-PD3-Ansa,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEAER1','PLES-PD3-Ansa')"
TPLEAEROITR,PLES-PD Aero Domain & A350 Trng @ Mys,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEAEROITR','PLES-PD Aero Domain & A350 Trng @ Mys')"
TPLEAEROITR2,PLES-PD Aero Domain & A350 ConcsnTrg@Mys,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEAEROITR2','PLES-PD Aero Domain & A350 ConcsnTrg@Mys')"
TPLEAHMNITR3,PLES-APD3-Adv HM & Basic Nastran@Mys,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEAHMNITR3','PLES-APD3-Adv HM & Basic Nastran@Mys')"
TPLEAHSDITR2,PLES-Agilent High Speed Digital Trg@BLR,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEAHSDITR2','PLES-Agilent High Speed Digital Trg@BLR')"
TPLEALSTTR1,PLES-PD4 Alstom Project Related Trng@Mys,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEALSTTR1','PLES-PD4 Alstom Project Related Trng@Mys')"
TPLEANASATR2,PLES-PD4-ANSA Training,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEANASATR2','PLES-PD4-ANSA Training')"
TPLEANHYPITR,Training on Hypermesh,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEANHYPITR','Training on Hypermesh')"
TPLEARABETR1,PLES-PLM-ARAS Trg@Blr,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEARABETR1','PLES-PLM-ARAS Trg@Blr')"
TPLEARASETR1,PLES-PLM-ARAS Trg@Pune,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEARASETR1','PLES-PLM-ARAS Trg@Pune')"
TPLEARBTXTET,PLES-PD ArborText & TecPub Trng @ Mys,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEARBTXTET','PLES-PD ArborText & TecPub Trng @ Mys')"
TPLEAWTCTR1,PLES-Ansys Wind turbine comp analys@Mys,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEAWTCTR1','PLES-Ansys Wind turbine comp analys@Mys')"
TPLEAWTCTR2,PLES-Ansys Wind turbine comp analys@Mys_TPLEAWTCTR2,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEAWTCTR2','PLES-Ansys Wind turbine comp analys@Mys_TPLEAWTCTR2')"
TPLEBHINITR1,PLES-EIA-BHI .Net Trg@Pune,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEBHINITR1','PLES-EIA-BHI .Net Trg@Pune')"
TPLEBKETR01,PLES-PD1 BOKBE Project specific Trng@Mys,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEBKETR01','PLES-PD1 BOKBE Project specific Trng@Mys')"
TPLECADCITR1,PLES-CAD Certification in NX@Blr,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLECADCITR1','PLES-CAD Certification in NX@Blr')"
TPLECAFTATR3,PLES-CATIA FTA Training@Mysore,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLECAFTATR3','PLES-CATIA FTA Training@Mysore')"
TPLECAFTATR4,PLES-Catia V5 FTA Trng @ Mysore,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLECAFTATR4','PLES-Catia V5 FTA Trng @ Mysore')"
TPLECAFTATR5,PLES-CATIA FTA Training @ Mysore,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLECAFTATR5','PLES-CATIA FTA Training @ Mysore')"
TPLECAT5ITR1,PLES-CATIA V5 Training@Blr,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLECAT5ITR1','PLES-CATIA V5 Training@Blr')"
TPLECAT5ITR2,PLES-PD4-CATIA v5 Trg@Pune,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLECAT5ITR2','PLES-PD4-CATIA v5 Trg@Pune')"
TPLECATEITR1,PLES-CATIA V5 Electrical@Blr,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLECATEITR1','PLES-CATIA V5 Electrical@Blr')"
TPLECATFITR1,PLES-CATIA V5 FT&A@Mys,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLECATFITR1','PLES-CATIA V5 FT&A@Mys')"
TPLECATIAFTA,PLES-PD3 CATIA V5 FTA Training @ Mys,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLECATIAFTA','PLES-PD3 CATIA V5 FTA Training @ Mys')"
TPLECATV5PLM,PLES-PD Catia V5 Trng In PLM Context,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLECATV5PLM','PLES-PD Catia V5 Trng In PLM Context')"
TPLECATV5TR1,PLES PD Training on CATIA V5 @Mys,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLECATV5TR1','PLES PD Training on CATIA V5 @Mys')"
TPLECATV5TR3,PLES-CATIA V5 Training@Mysore,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLECATV5TR3','PLES-CATIA V5 Training@Mysore')"
TPLECATV5TR5,PLES-PD Catia V5 Basics Trng @ Mysore,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLECATV5TR5','PLES-PD Catia V5 Basics Trng @ Mysore')"
TPLECAV5ITR1,PLES-APD2-CATIA V5 Trg@Mys,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLECAV5ITR1','PLES-APD2-CATIA V5 Trg@Mys')"
TPLECAV5ITR2,PLES-PD3-CATIA V5 Trg@Mys,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLECAV5ITR2','PLES-PD3-CATIA V5 Trg@Mys')"
TPLECCM+ TR,PLES-PD CCM+ Hands on Training,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLECCM+ TR','PLES-PD CCM+ Hands on Training')"
TPLECFDCITR1,PLES-CFD and CAD modeling,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLECFDCITR1','PLES-CFD and CAD modeling')"
TPLECFTATR2,PLES-CATIA FT&A Training,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLECFTATR2','PLES-CATIA FT&A Training')"
TPLECONTRG1,PLES-PD Concessions training @Mys,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLECONTRG1','PLES-PD Concessions training @Mys')"
TPLECV5TR1,PLES-PD2-Catia V5 Training - CECE/PLES,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLECV5TR1','PLES-PD2-Catia V5 Training - CECE/PLES')"
TPLECV5TRG1,PLES-PD CATIA V5 Training @Mysore,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLECV5TRG1','PLES-PD CATIA V5 Training @Mysore')"
TPLECVBAITR1,PLES-CATIA v5VBA prog@Pune,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLECVBAITR1','PLES-CATIA v5VBA prog@Pune')"
TPLEDDEVTR1I,PLES-PD-Diesel Engine Validation Trg@Mys,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEDDEVTR1I','PLES-PD-Diesel Engine Validation Trg@Mys')"
TPLEDMPRITR2,PLES-DRAWING AND MODELING IN PRO-E,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEDMPRITR2','PLES-DRAWING AND MODELING IN PRO-E')"
TPLEDPROITR2,PLES-DRAWING AND MODELING IN PRO-E@Pune,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEDPROITR2','PLES-DRAWING AND MODELING IN PRO-E@Pune')"
TPLEDSENOTR1,PLES-PDPrdct Defn DataWrkshp CATV4V5@Mys,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEDSENOTR1','PLES-PDPrdct Defn DataWrkshp CATV4V5@Mys')"
TPLEDSENOTR2,PLES-PDV4-V5 Auto Convern withEnovia@Mys,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEDSENOTR2','PLES-PDV4-V5 Auto Convern withEnovia@Mys')"
TPLEDSENOTR3,PLES-PD V4-V5AutoConvrn With EnvTrng@Mys,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEDSENOTR3','PLES-PD V4-V5AutoConvrn With EnvTrng@Mys')"
TPLEDSENOTR4,PLES-PD V4-V5Auto Convrn with Eno @ Mys,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEDSENOTR4','PLES-PD V4-V5Auto Convrn with Eno @ Mys')"
TPLEEASPETR1,PLES-EA SPARX Training@Mysore,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEEASPETR1','PLES-EA SPARX Training@Mysore')"
TPLEEASPXTR1,PLES-EASPARX Training@Mysore,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEEASPXTR1','PLES-EASPARX Training@Mysore')"
TPLEEAVOITR1,PLES-PLM-Enovia Avon Trg@Blr,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEEAVOITR1','PLES-PLM-Enovia Avon Trg@Blr')"
TPLEEMXPITR1,PLES-Ematrix Package Training,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEEMXPITR1','PLES-Ematrix Package Training')"
TPLEENAVITR1,PLES-ENOVIA AVON Training@Blr_TPLEENAVITR1,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEENAVITR1','PLES-ENOVIA AVON Training@Blr_TPLEENAVITR1')"
TPLEENOAITR1,PLES-ENOVIA AVON Training@Blr,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEENOAITR1','PLES-ENOVIA AVON Training@Blr')"
TPLEEVBAITR1,PLES-Excel VB Automation_e-Learning@Blr,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEEVBAITR1','PLES-Excel VB Automation_e-Learning@Blr')"
TPLEFEABITR1,PLES-FEA basics for Ansys v11@Mys,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEFEABITR1','PLES-FEA basics for Ansys v11@Mys')"
TPLEFEATR1,PLES FEA basics @ Mys,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEFEATR1','PLES FEA basics @ Mys')"
TPLEFRDSTRM,PLES-PD Ford Work Stream Specific Trng,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEFRDSTRM','PLES-PD Ford Work Stream Specific Trng')"
TPLEGCMTITR1,PLES-PD2-GCM and TEC Training@Chennai,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEGCMTITR1','PLES-PD2-GCM and TEC Training@Chennai')"
TPLEGD&TITR1,Training on GD&T through CBT@Blr,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEGD&TITR1','Training on GD&T through CBT@Blr')"
TPLEGD&TTR1,PLES-ASME GD&T -Session,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEGD&TTR1','PLES-ASME GD&T -Session')"
TPLEHM1ITR1,PLES-Hypermesh Training@Blr,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEHM1ITR1','PLES-Hypermesh Training@Blr')"
TPLEHMBTR004,PLES-Hypermesh Basics Trng @ Mysore,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEHMBTR004','PLES-Hypermesh Basics Trng @ Mysore')"
TPLEHMITR1,PLES-Hypermesh Basic,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEHMITR1','PLES-Hypermesh Basic')"
TPLEHYPEITR1,PLES-Hyeprmesh Training @ Blr,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEHYPEITR1','PLES-Hyeprmesh Training @ Blr')"
TPLEHYPEITR2,PLES-Hypermesh Training,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEHYPEITR2','PLES-Hypermesh Training')"
TPLEHYPITR3,PLES-Hypermesh training @ BLR,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEHYPITR3','PLES-Hypermesh training @ BLR')"
TPLEHYPMITR1,PLES-PD4-Hypermesh-I,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEHYPMITR1','PLES-PD4-Hypermesh-I')"
TPLEIAIETR01,PLES-PD Intro to Auto Int & Ext @Mys,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEIAIETR01','PLES-PD Intro to Auto Int & Ext @Mys')"
TPLEIARBETR1,PLES-Intro to Arbortext & ISO Draw@Blr,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEIARBETR1','PLES-Intro to Arbortext & ISO Draw@Blr')"
TPLEIMPELTR1,PLES-PD IMPEL Training @ Mysore,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEIMPELTR1','PLES-PD IMPEL Training @ Mysore')"
TPLEINPTITR1,PLES-Info Path Training,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEINPTITR1','PLES-Info Path Training')"
TPLEIPCLITR1,PLES-Intro to Patran-PCL A350_TPLEIPCLITR1,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEIPCLITR1','PLES-Intro to Patran-PCL A350_TPLEIPCLITR1')"
TPLEIPCLNIT1,PLES-Intro to Patran-PCL A350_TPLEIPCLNIT1,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEIPCLNIT1','PLES-Intro to Patran-PCL A350_TPLEIPCLNIT1')"
TPLEIPCLNITR,PLES-Intro to Patran-PCL A350,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEIPCLNITR','PLES-Intro to Patran-PCL A350')"
TPLELIMSAPPT,PLES-PD LIMS Application Training,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLELIMSAPPT','PLES-PD LIMS Application Training')"
TPLELIMSITR1,PLES-LIMS application training,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLELIMSITR1','PLES-LIMS application training')"
TPLELIMSTRI1,PLES-ENS-LIMS application training,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLELIMSTRI1','PLES-ENS-LIMS application training')"
TPLEMATLETR1,PLES-MATLAB & SIMULINK,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEMATLETR1','PLES-MATLAB & SIMULINK')"
TPLEMATRITR1,PLES-PLM-Package Specific Trg on Matrix,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TPLEMATRITR1','PLES-PLM-Package Specific Trg on Matrix')"
